AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,3.31,0.00,50.00,11.76,8.02,1.88,6.08
25-29,0.00,4.12,0.00,0.00,22.22,8.24,5.36,6.75
30-34,0.00,5.16,0.00,0.00,0.00,10.96,7.55,8.91
35-39,33.33,6.56,0.00,0.00,16.67,13.97,7.32,11.67
40-44,0.00,15.20,33.33,0.00,0.00,19.06,4.55,17.25
45-49,0.00,17.27,0.00,0.00,66.67,22.38,7.14,20.56
50-54,100.0,22.14,0.00,0.00,14.29,23.58,15.09,22.74
55-59,0.00,18.46,0.00,0.00,33.33,29.24,2.63,25.65
60-64,0.00,31.45,0.00,0.00,33.33,32.43,18.75,31.71
65-OVER,0.00,31.39,0.00,0.00,15.38,40.58,8.42,37.55
TOTAL,11.54,16.43,1.56,20.00,18.84,24.96,6.68,21.80
