AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.26,2.47,4.92,0.00,1.92,4.02,2.43,3.50
25-29,4.55,0.00,0.00,0.00,0.00,3.19,2.18,2.86
30-34,0.00,1.43,5.13,0.00,5.00,4.59,2.40,4.09
35-39,0.00,3.57,17.14,0.00,5.00,6.96,3.61,6.32
40-44,10.00,6.33,5.56,0.00,0.00,8.80,4.57,8.07
45-49,5.00,10.34,2.86,0.00,9.52,10.96,4.51,10.05
50-54,0.00,10.00,0.00,0.00,0.00,13.27,5.33,12.15
55-59,20.00,13.85,18.75,0.00,11.76,14.14,7.82,13.52
60-64,8.33,15.56,9.09,0.00,0.00,19.10,13.25,18.31
65-OVER,10.81,19.23,11.11,50.00,0.00,23.75,10.87,22.46
TOTAL,5.93,8.81,6.29,3.03,3.24,13.21,5.07,11.80
