PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CITY POND,12.55,13.84,0.00,13.30
TOWN,12.14,16.27,0.00,14.63
ALMON,13.90,18.60,0.00,16.53
ALCOVY,21.35,20.02,33.33,20.62
COVINGTON MILLS,15.91,16.74,0.00,16.37
BREWERS,18.46,18.17,0.00,18.30
BRICK STORE,25.38,23.24,0.00,24.25
CEDAR SHOALS,11.78,12.20,0.00,12.01
LIVINGSTON,12.29,16.38,0.00,14.54
DOWNS,17.05,18.71,0.00,17.95
GUM CREEK,23.84,21.99,0.00,22.87
BEAVERDAM,12.77,18.12,0.00,15.71
LEGUINN,19.93,17.70,0.00,18.75
MANSFIELD,25.37,23.37,0.00,24.32
NEWBORN,23.66,21.69,0.00,22.68
OXFORD,21.55,22.45,0.00,22.03
ROCKY PLAINS,12.69,14.43,0.00,13.63
BUCK CREEK,14.17,17.56,0.00,16.01
STANSELLS,13.09,15.82,0.00,14.63
FAIRVIEW,9.96,12.48,0.00,11.53
CROWELL,10.45,16.77,0.00,14.19
HUB,24.30,22.76,0.00,23.52
TOTAL,16.19,17.76,11.11,17.06
