PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
ANNX,18.41,17.27,0.00,17.76
BMS,17.58,16.26,11.11,16.89
CENT,16.18,14.41,0.00,15.19
CGTC,17.60,15.91,0.00,16.69
FMMS,13.04,12.71,6.25,12.85
HAFS,20.29,19.55,0.00,19.88
HCTC,11.16,10.48,7.14,10.77
HEFS,18.49,18.05,0.00,18.26
HHPC,13.97,13.15,3.85,13.48
MCMS,13.90,13.93,25.00,13.93
NSES,18.99,18.18,0.00,18.54
RECR,9.82,10.77,2.04,10.33
ROZR,17.28,17.45,0.00,17.36
TMS,12.44,12.14,0.00,12.24
TWPK,18.38,16.86,0.00,17.55
VHS,14.83,14.08,0.00,14.42
TOTAL,15.07,14.37,4.10,14.67
