AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,19.33,0.00,0.00,0.00,22.26,10.45,19.57
25-29,0.00,17.27,0.00,50.00,0.00,21.07,10.34,19.32
30-34,0.00,25.42,0.00,0.00,0.00,26.53,27.27,25.68
35-39,0.00,35.25,100.0,0.00,0.00,28.92,13.64,29.86
40-44,0.00,42.42,0.00,0.00,0.00,31.94,14.81,33.25
45-49,0.00,40.16,0.00,0.00,0.00,32.05,11.63,32.25
50-54,50.00,43.06,0.00,0.00,0.00,41.75,29.03,41.18
55-59,0.00,40.23,0.00,0.00,50.00,38.83,25.00,38.40
60-64,0.00,46.11,0.00,0.00,0.00,44.74,19.35,43.38
65-OVER,16.67,56.10,0.00,0.00,0.00,47.83,17.39,48.14
TOTAL,16.67,39.47,7.14,9.09,6.67,37.64,17.27,36.53
