PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
FBC - FLC,22.29,19.39,0.00,20.65
CALHOUN PARK,13.77,15.10,0.00,14.55
FIRE DEPT STA #5,23.81,23.14,0.00,23.44
BUCKEYE,30.95,28.28,0.00,29.51
BURCH,21.99,30.41,0.00,26.23
CADWELL,24.32,21.89,0.00,23.02
BREWTON,32.37,32.67,0.00,32.53
DUDLEY,26.17,28.81,0.00,27.52
HAMPTON MILL,27.09,24.27,0.00,25.65
HARVARD,24.67,28.43,0.00,26.80
MINTER,35.71,31.57,0.00,33.59
RURAL FIRE STA #17,15.48,14.00,0.00,14.68
W T ADAMS FIRE STA #18,27.43,26.53,0.00,26.95
REEDY SPRINGS,19.58,17.16,0.00,18.21
SMITH,24.80,25.40,0.00,25.13
LCFS #10,21.81,20.26,0.00,20.97
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,22.76,21.72,0.00,22.17
