AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,11.67,0.00,0.00,0.00,8.16,6.67,10.51
25-29,0.00,9.09,0.00,100.0,0.00,15.57,0.00,11.36
30-34,0.00,16.67,0.00,0.00,0.00,9.91,14.29,14.00
35-39,0.00,26.61,0.00,0.00,0.00,23.66,18.18,25.31
40-44,0.00,26.11,0.00,0.00,100.0,21.88,0.00,23.88
45-49,0.00,29.63,0.00,0.00,0.00,21.31,0.00,25.34
50-54,0.00,35.29,0.00,0.00,0.00,26.98,10.00,31.20
55-59,100.0,40.61,0.00,0.00,0.00,28.67,40.00,36.45
60-64,0.00,51.07,0.00,0.00,0.00,34.86,25.00,43.65
65-OVER,0.00,52.30,0.00,0.00,33.33,40.92,25.00,45.53
TOTAL,25.00,33.04,0.00,50.00,33.33,29.17,13.49,30.84
