AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.18,20.00,0.00,0.00,10.10,0.55,6.06
25-29,0.00,5.80,0.00,0.00,0.00,6.55,4.00,5.93
30-34,100.0,8.84,0.00,0.00,0.00,11.40,2.70,9.85
35-39,0.00,18.22,0.00,0.00,0.00,13.74,2.94,14.56
40-44,0.00,18.55,0.00,0.00,0.00,10.69,4.44,13.16
45-49,0.00,26.99,40.00,0.00,0.00,15.86,10.53,19.60
50-54,0.00,25.15,25.00,0.00,0.00,17.83,6.67,20.20
55-59,0.00,34.88,0.00,0.00,0.00,24.42,9.30,27.62
60-64,0.00,38.21,0.00,0.00,0.00,29.42,14.29,32.28
65-OVER,0.00,40.35,100.0,0.00,0.00,35.01,14.29,35.96
TOTAL,4.00,24.26,22.73,0.00,0.00,21.78,5.43,21.53
