AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.82,0.00,0.00,0.00,14.22,0.00,10.27
25-29,0.00,10.00,16.67,0.00,0.00,11.27,20.00,11.28
30-34,0.00,6.25,0.00,0.00,0.00,11.56,16.67,10.24
35-39,0.00,0.00,0.00,0.00,0.00,17.42,25.00,15.21
40-44,0.00,17.07,0.00,0.00,0.00,19.80,0.00,18.40
45-49,20.00,13.16,25.00,0.00,0.00,27.51,0.00,25.18
50-54,0.00,30.95,0.00,0.00,0.00,31.40,25.00,30.86
55-59,0.00,27.78,0.00,0.00,0.00,34.57,0.00,32.27
60-64,0.00,29.55,0.00,0.00,0.00,45.31,0.00,39.89
65-OVER,0.00,28.68,0.00,0.00,0.00,43.32,40.00,39.41
TOTAL,6.25,19.08,7.14,0.00,0.00,27.71,10.45,25.15
