AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.21,6.58,2.86,8.33,4.10,7.23,3.44,6.00
25-29,5.88,4.75,3.29,0.00,4.96,4.61,2.83,4.42
30-34,3.92,8.06,3.60,0.00,1.00,7.10,4.80,7.11
35-39,5.66,12.37,1.80,14.29,9.64,11.42,8.91,11.38
40-44,4.08,17.24,5.08,0.00,6.67,13.69,10.26,15.11
45-49,9.09,22.44,5.45,0.00,12.99,18.64,12.79,19.93
50-54,9.84,25.51,7.02,0.00,16.98,24.01,14.09,23.29
55-59,15.69,32.11,11.11,28.57,17.54,30.00,22.03,29.70
60-64,2.04,36.93,5.66,50.00,29.27,34.59,23.20,33.91
65-OVER,15.67,41.93,10.19,12.50,16.46,41.03,26.48,39.20
TOTAL,8.55,20.37,4.84,9.84,9.26,26.12,12.81,20.80
