AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,7.69,1.30,3.86,0.00,0.00,7.85,1.83,4.95
25-29,0.00,2.75,2.63,0.00,0.00,7.66,3.31,5.41
30-34,0.00,3.03,2.70,0.00,0.00,13.70,2.56,9.41
35-39,10.00,5.78,1.41,0.00,17.65,18.49,9.09,13.90
40-44,0.00,6.40,7.14,0.00,0.00,19.32,7.23,14.93
45-49,5.56,10.93,4.17,0.00,12.50,21.72,10.48,17.92
50-54,16.67,14.92,0.00,0.00,11.11,23.68,8.70,20.30
55-59,9.09,17.46,9.68,0.00,0.00,26.32,10.78,22.92
60-64,11.11,22.58,7.14,0.00,33.33,35.19,8.99,30.30
65-OVER,0.00,29.18,1.89,0.00,26.67,36.75,15.85,34.41
TOTAL,5.88,12.23,3.52,0.00,7.81,24.52,7.05,19.70
