AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.56,4.17,0.00,4.17,9.32,4.85,7.99
25-29,9.09,5.83,0.00,0.00,7.69,8.39,4.32,7.27
30-34,0.00,6.95,0.00,0.00,40.00,10.90,12.00,10.10
35-39,0.00,13.90,12.50,0.00,10.00,16.79,11.54,15.65
40-44,0.00,13.06,10.00,0.00,12.50,22.20,16.67,19.88
45-49,0.00,16.91,0.00,0.00,11.11,21.34,18.45,19.99
50-54,0.00,22.00,20.00,0.00,16.67,26.43,8.18,24.07
55-59,0.00,23.89,28.57,0.00,0.00,30.43,19.42,28.40
60-64,7.14,34.64,12.50,100.0,16.67,37.17,16.67,35.36
65-OVER,5.88,36.40,0.00,0.00,15.38,44.62,23.81,41.86
TOTAL,3.26,20.52,7.34,8.33,11.01,27.11,13.10,24.49
