AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.85,4.07,4.30,21.43,0.00,4.61,2.05,3.85
25-29,0.00,2.20,4.08,0.00,10.71,4.20,1.59,3.49
30-34,8.00,6.37,3.85,0.00,16.67,4.67,3.60,4.84
35-39,0.00,8.48,1.37,0.00,9.09,6.88,4.85,6.69
40-44,5.00,12.53,6.15,0.00,5.88,9.00,4.01,8.70
45-49,0.00,14.92,10.17,0.00,0.00,10.96,3.50,10.49
50-54,0.00,19.20,14.81,25.00,6.25,15.35,7.20,14.95
55-59,0.00,21.08,11.11,0.00,25.00,16.35,7.74,16.03
60-64,9.09,26.02,25.00,50.00,0.00,24.20,12.13,23.26
65-OVER,11.54,34.00,0.00,0.00,50.00,32.84,19.33,31.66
TOTAL,3.94,14.89,6.83,10.20,10.24,14.49,5.61,13.23
