AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.81,5.91,4.66,0.00,5.28,7.52,3.56,6.38
25-29,4.58,4.74,2.76,4.17,2.20,5.89,3.21,5.17
30-34,4.25,6.74,3.58,11.76,8.02,8.89,4.11,7.63
35-39,8.14,11.11,3.77,0.00,5.49,12.70,6.73,11.25
40-44,9.21,15.56,9.65,4.76,10.08,15.83,10.31,14.73
45-49,12.96,17.18,10.67,6.25,14.56,19.39,11.94,17.87
50-54,11.50,23.50,9.82,10.00,12.99,24.87,13.10,22.82
55-59,15.25,29.26,17.03,12.50,22.22,30.31,13.85,28.30
60-64,17.56,35.07,15.44,18.18,18.56,35.82,16.56,33.48
65-OVER,19.13,40.19,16.25,38.46,24.43,42.73,22.46,40.15
TOTAL,11.45,18.61,7.78,8.09,11.01,23.08,9.43,20.18
