AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.90,6.03,2.58,4.17,5.28,9.18,3.51,5.95
25-29,2.37,5.11,2.40,5.26,3.85,8.14,3.55,5.59
30-34,2.82,8.42,5.33,0.00,9.38,12.55,6.21,9.15
35-39,5.49,12.71,3.26,16.67,9.46,18.54,6.66,13.14
40-44,9.38,16.87,8.20,20.00,13.22,20.90,9.01,16.72
45-49,2.78,23.97,9.24,12.50,10.34,23.31,9.53,21.41
50-54,12.94,29.36,11.97,20.00,16.67,28.54,12.48,26.70
55-59,15.19,34.88,13.21,33.33,19.23,32.55,15.98,31.61
60-64,13.75,42.48,10.20,9.09,20.99,38.40,18.59,38.17
65-OVER,15.87,48.50,15.25,7.14,23.26,45.86,21.41,44.72
TOTAL,8.22,23.75,6.90,8.77,11.03,28.03,8.88,22.59
