AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.39,0.00,0.00,10.34,5.97,2.76,3.95
25-29,3.70,1.18,3.17,0.00,1.96,4.38,5.06,3.43
30-34,3.33,2.18,1.69,50.00,3.45,9.35,5.44,6.69
35-39,0.00,5.41,8.89,0.00,0.00,13.48,7.96,10.66
40-44,0.00,5.35,1.47,0.00,0.00,16.30,6.67,12.39
45-49,10.00,5.65,5.97,0.00,15.62,18.53,7.51,14.38
50-54,3.33,8.63,4.23,0.00,11.11,22.83,12.77,18.48
55-59,16.67,12.08,12.20,0.00,10.00,30.00,16.46,25.06
60-64,18.75,19.39,31.82,50.00,15.79,35.40,24.10,31.73
65-OVER,13.89,23.30,20.75,0.00,25.53,44.23,28.36,40.41
TOTAL,6.36,8.49,6.55,16.67,9.44,26.03,11.62,20.57
