AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.25,1.52,0.00,0.80,3.70,2.87,3.03
25-29,2.50,1.65,0.00,0.00,1.75,3.33,3.17,2.97
30-34,0.00,4.38,1.82,0.00,3.85,5.33,4.11,4.94
35-39,1.61,5.89,3.46,0.00,1.00,8.22,4.36,7.20
40-44,6.45,7.47,2.80,0.00,4.35,11.07,8.59,9.96
45-49,16.28,7.15,3.37,0.00,14.81,13.40,7.78,11.70
50-54,8.82,9.26,4.96,0.00,9.52,15.77,8.35,14.02
55-59,8.82,11.27,3.70,0.00,8.96,19.19,8.29,17.15
60-64,4.00,15.62,6.56,0.00,20.69,24.84,17.47,22.94
65-OVER,11.11,17.09,5.69,0.00,16.22,32.52,20.82,30.09
TOTAL,5.57,7.26,2.97,0.00,6.31,14.43,7.35,12.42
