AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.36,0.00,0.00,5.88,10.63,7.25,8.22
25-29,0.00,2.97,3.33,0.00,0.00,11.43,8.63,9.13
30-34,0.00,9.23,8.70,0.00,0.00,15.26,11.96,13.45
35-39,0.00,10.42,10.53,0.00,20.00,24.36,8.60,20.11
40-44,0.00,18.41,5.26,0.00,50.00,27.01,15.31,24.59
45-49,0.00,20.49,0.00,0.00,25.00,33.11,10.64,29.16
50-54,0.00,19.08,18.18,100.0,12.50,35.45,16.67,30.98
55-59,0.00,23.08,28.57,0.00,16.67,43.74,19.05,38.46
60-64,20.00,24.88,0.00,0.00,33.33,46.95,21.15,42.25
65-OVER,14.29,31.77,0.00,0.00,20.00,53.69,24.41,49.96
TOTAL,3.51,16.05,6.45,33.33,12.00,34.38,13.29,29.43
