AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.42,0.00,0.00,0.00,6.96,3.92,5.93
25-29,0.00,5.00,0.00,0.00,0.00,14.02,3.57,11.36
30-34,0.00,5.43,0.00,0.00,0.00,16.82,10.00,13.93
35-39,25.00,6.17,0.00,0.00,0.00,21.53,5.00,18.11
40-44,50.00,18.75,0.00,0.00,0.00,27.23,17.86,25.40
45-49,0.00,12.16,0.00,0.00,0.00,29.63,22.73,26.59
50-54,0.00,7.69,0.00,0.00,0.00,33.77,30.77,29.02
55-59,0.00,13.95,33.33,0.00,0.00,33.81,8.70,29.46
60-64,0.00,15.87,0.00,0.00,0.00,40.61,38.89,37.52
65-OVER,0.00,21.55,0.00,100.0,0.00,47.24,25.81,44.21
TOTAL,12.50,10.98,2.22,50.00,0.00,30.87,14.57,26.89
