AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.35,2.32,0.00,0.00,1.18,4.09,4.94,2.64
25-29,0.00,2.89,1.85,0.00,2.00,5.43,3.45,3.41
30-34,4.35,5.66,6.00,0.00,23.33,11.06,2.91,6.86
35-39,0.00,10.19,0.00,0.00,4.35,13.50,4.46,10.73
40-44,5.88,13.99,3.45,0.00,15.79,16.39,8.21,14.33
45-49,0.00,18.53,5.00,0.00,7.69,18.54,13.71,18.14
50-54,10.00,23.93,20.00,0.00,16.67,20.54,9.09,22.34
55-59,11.11,30.38,10.53,0.00,27.27,28.44,11.76,29.12
60-64,25.00,37.76,28.57,0.00,21.43,35.01,17.59,36.10
65-OVER,2.70,40.56,15.00,100.0,21.05,39.39,20.31,39.38
TOTAL,4.86,16.95,6.65,5.26,9.57,25.37,9.08,19.23
