AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.38,0.00,0.00,0.00,10.14,4.35,5.95
25-29,0.00,2.06,12.50,0.00,0.00,7.11,6.67,4.17
30-34,0.00,4.01,14.29,0.00,0.00,11.86,0.00,7.27
35-39,0.00,6.58,0.00,0.00,0.00,14.48,0.00,10.22
40-44,0.00,10.08,0.00,0.00,0.00,21.15,10.53,15.90
45-49,0.00,12.43,0.00,0.00,0.00,23.96,11.76,18.66
50-54,0.00,13.63,0.00,0.00,0.00,28.17,0.00,21.02
55-59,0.00,21.87,0.00,0.00,0.00,30.30,18.75,26.55
60-64,0.00,22.32,0.00,0.00,33.33,41.61,27.27,34.79
65-OVER,0.00,25.08,0.00,0.00,25.00,45.28,11.90,39.36
TOTAL,0.00,11.25,3.28,0.00,6.25,28.85,8.76,20.76
