AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,28.57,7.96,0.00,0.00,0.00,17.65,10.64,13.11
25-29,0.00,8.71,0.00,0.00,0.00,16.84,6.25,13.07
30-34,40.00,11.37,0.00,0.00,0.00,24.71,20.00,19.73
35-39,0.00,14.29,0.00,0.00,0.00,25.22,15.79,20.99
40-44,25.00,25.00,14.29,0.00,0.00,31.00,18.92,28.24
45-49,0.00,24.55,0.00,0.00,0.00,36.89,12.12,31.54
50-54,0.00,33.88,0.00,0.00,0.00,39.24,31.03,37.08
55-59,100.0,36.74,50.00,0.00,33.33,45.36,34.38,42.49
60-64,0.00,46.09,20.00,0.00,0.00,48.19,36.00,47.02
65-OVER,0.00,48.20,0.00,0.00,60.00,58.29,45.45,55.21
TOTAL,26.67,28.61,12.50,0.00,12.50,40.46,24.78,35.89
