AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,3.85,0.00,0.00,17.07,14.29,14.12
25-29,0.00,0.00,0.00,0.00,0.00,13.70,0.00,11.17
30-34,0.00,10.00,0.00,0.00,0.00,12.60,7.14,11.46
35-39,0.00,25.00,0.00,0.00,0.00,15.70,0.00,13.79
40-44,0.00,0.00,0.00,0.00,0.00,15.97,11.11,14.46
45-49,0.00,0.00,0.00,0.00,0.00,25.44,12.50,21.43
50-54,0.00,16.67,0.00,0.00,0.00,23.38,0.00,21.89
55-59,0.00,6.67,0.00,0.00,0.00,20.29,0.00,17.90
60-64,0.00,18.18,0.00,0.00,0.00,26.23,0.00,24.11
65-OVER,0.00,11.11,0.00,0.00,0.00,28.35,28.57,27.25
TOTAL,0.00,8.70,1.33,0.00,0.00,20.90,8.54,18.66
