AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.88,2.39,1.11,0.00,2.01,4.88,3.55,4.11
25-29,2.60,1.95,0.85,0.00,2.68,3.83,1.68,3.20
30-34,1.63,4.05,2.81,0.00,3.03,5.24,2.99,4.65
35-39,4.40,4.72,4.94,0.00,1.94,7.72,4.30,6.72
40-44,7.18,6.10,2.31,0.00,3.70,11.36,6.66,9.74
45-49,9.30,11.31,4.29,0.00,9.41,15.43,8.14,13.78
50-54,12.83,15.26,4.91,16.67,11.69,20.45,8.25,18.37
55-59,16.85,18.02,9.23,0.00,12.36,24.54,11.36,22.45
60-64,16.59,26.45,12.68,0.00,13.51,32.16,14.75,29.78
65-OVER,21.68,27.23,12.90,16.67,25.21,38.07,19.53,35.49
TOTAL,10.84,11.17,4.27,2.67,7.93,18.53,7.08,16.03
