AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,1.02,2.50,0.00,7.14,12.09,2.38,8.60
25-29,0.00,3.47,0.00,0.00,0.00,12.52,5.88,9.80
30-34,14.29,1.75,9.09,0.00,0.00,17.05,10.00,13.47
35-39,0.00,7.14,0.00,0.00,0.00,22.29,12.50,18.67
40-44,0.00,11.62,11.11,0.00,0.00,27.93,0.00,23.54
45-49,37.50,9.15,15.38,0.00,50.00,26.81,16.67,23.31
50-54,33.33,12.44,0.00,0.00,40.00,35.78,12.50,30.28
55-59,0.00,27.37,12.50,0.00,0.00,40.55,6.25,37.31
60-64,0.00,18.34,0.00,0.00,0.00,46.16,25.00,40.50
65-OVER,33.33,30.56,25.00,0.00,50.00,49.76,6.90,46.04
TOTAL,17.07,13.35,5.51,0.00,12.20,32.62,8.42,27.88
