AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.17,4.13,0.00,0.00,0.00,6.66,1.11,5.80
25-29,0.00,1.42,5.56,0.00,0.00,5.01,6.82,4.39
30-34,5.56,7.74,0.00,0.00,0.00,8.99,5.06,8.34
35-39,5.00,8.55,0.00,0.00,0.00,11.03,13.10,10.35
40-44,3.33,10.39,11.76,0.00,0.00,14.79,10.20,13.56
45-49,9.09,9.38,12.50,0.00,5.00,19.38,12.12,17.15
50-54,8.33,14.98,8.33,0.00,13.33,22.58,5.81,20.50
55-59,0.00,21.05,12.50,0.00,20.00,26.26,23.64,25.06
60-64,10.00,28.37,0.00,100.0,36.36,31.79,8.33,30.58
65-OVER,0.00,32.10,0.00,0.00,30.00,38.55,20.00,37.10
TOTAL,4.40,13.27,4.27,11.11,9.02,19.79,9.84,18.02
