AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.14,2.88,2.73,0.00,5.22,6.70,4.83,5.98
25-29,0.00,1.12,1.40,0.00,0.00,4.92,3.91,4.39
30-34,1.43,5.29,2.35,0.00,3.09,8.79,5.29,7.57
35-39,4.73,6.54,2.21,14.29,3.03,13.22,8.01,11.24
40-44,6.28,7.13,7.81,6.25,10.37,17.14,9.40,14.75
45-49,5.90,4.03,9.52,10.00,5.66,20.18,10.03,17.52
50-54,7.64,9.68,9.87,8.33,10.84,22.59,9.12,19.86
55-59,3.64,13.61,5.88,0.00,6.85,24.89,9.72,22.05
60-64,7.20,22.06,7.92,0.00,12.82,31.38,13.99,27.99
65-OVER,7.64,32.96,13.29,16.67,25.00,44.20,18.17,39.08
TOTAL,5.18,8.91,5.96,6.59,7.82,21.91,9.69,18.75
