AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.89,0.56,0.00,0.00,5.94,0.64,3.87
25-29,0.00,1.89,0.00,0.00,0.00,8.33,7.45,5.83
30-34,0.00,3.37,1.49,0.00,0.00,14.22,7.04,9.95
35-39,9.09,4.08,0.00,0.00,16.67,16.20,9.72,12.27
40-44,0.00,7.42,2.70,0.00,0.00,20.37,8.00,16.13
45-49,0.00,9.41,0.00,0.00,0.00,21.15,4.62,16.89
50-54,0.00,14.07,0.00,0.00,18.18,25.73,13.85,22.08
55-59,14.29,15.92,4.17,0.00,20.00,32.63,5.36,27.17
60-64,0.00,22.91,0.00,0.00,0.00,36.47,15.22,32.30
65-OVER,14.29,25.14,3.70,0.00,29.41,37.30,12.71,34.72
TOTAL,3.90,10.48,0.96,0.00,9.17,25.14,7.70,20.23
