AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.79,0.00,0.00,16.67,17.71,18.75,14.86
25-29,0.00,11.69,0.00,0.00,0.00,15.45,7.14,13.35
30-34,0.00,8.15,0.00,0.00,0.00,30.48,20.00,20.65
35-39,0.00,18.89,0.00,0.00,100.0,36.13,20.00,28.57
40-44,0.00,20.95,28.57,0.00,0.00,34.08,0.00,28.82
45-49,20.00,36.15,0.00,0.00,0.00,26.54,8.33,28.37
50-54,0.00,29.71,0.00,0.00,33.33,33.44,26.67,31.60
55-59,0.00,35.33,0.00,0.00,33.33,32.80,50.00,33.40
60-64,0.00,37.38,50.00,0.00,0.00,47.79,22.22,43.91
65-OVER,0.00,42.50,0.00,0.00,0.00,45.89,47.62,44.29
TOTAL,3.33,26.43,4.92,0.00,20.00,34.10,23.14,30.64
