AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.61,4.85,0.00,0.00,5.43,7.47,2.81,5.42
25-29,0.00,4.90,0.00,0.00,5.00,7.65,5.76,5.84
30-34,0.00,7.07,1.49,25.00,7.25,11.10,5.70,8.41
35-39,7.69,10.15,8.62,0.00,11.76,15.17,8.17,11.93
40-44,9.23,15.57,4.65,0.00,8.33,21.25,6.77,17.38
45-49,8.77,20.66,12.50,0.00,25.00,24.37,8.15,21.65
50-54,3.17,25.40,10.87,50.00,9.76,27.93,10.05,25.79
55-59,7.35,32.13,11.36,25.00,11.76,32.18,14.35,31.31
60-64,13.56,42.07,23.08,0.00,21.43,40.13,18.71,40.26
65-OVER,9.41,46.23,20.00,16.67,21.74,45.80,17.80,45.22
TOTAL,6.10,20.65,6.13,11.63,10.50,28.45,8.45,23.43
