AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.15,2.52,0.77,0.00,1.78,5.27,2.57,3.37
25-29,1.17,2.83,0.65,0.00,2.17,3.93,2.26,3.21
30-34,1.93,5.38,2.94,0.00,5.56,6.32,2.66,5.61
35-39,4.46,7.13,2.49,12.50,3.41,10.11,3.79,8.29
40-44,6.34,10.36,2.72,0.00,3.97,14.83,4.31,12.17
45-49,6.34,12.96,4.11,9.09,9.24,17.74,4.90,14.75
50-54,11.45,16.03,5.65,14.29,9.01,22.41,11.55,19.06
55-59,11.38,19.58,10.53,0.00,15.56,27.47,8.75,23.48
60-64,8.11,29.15,9.38,22.22,12.86,35.11,14.73,31.83
65-OVER,14.20,34.38,13.61,22.22,17.02,43.44,20.16,39.99
TOTAL,5.96,13.67,3.64,6.67,5.74,22.48,6.04,17.69
