AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.22,0.00,0.00,6.25,8.50,0.00,6.06
25-29,0.00,5.11,3.57,0.00,11.11,7.87,8.57,6.24
30-34,0.00,10.22,0.00,0.00,0.00,15.19,2.78,11.79
35-39,0.00,12.31,7.69,0.00,42.86,20.00,13.79,15.38
40-44,0.00,17.93,0.00,0.00,25.00,26.18,18.18,21.15
45-49,16.67,22.51,0.00,0.00,25.00,29.43,21.43,25.34
50-54,0.00,24.45,0.00,0.00,16.67,35.03,25.71,29.12
55-59,20.00,28.82,0.00,0.00,12.50,37.52,5.00,32.58
60-64,0.00,41.30,0.00,0.00,8.33,41.49,16.67,40.60
65-OVER,0.00,36.94,0.00,0.00,36.36,43.11,15.56,40.63
TOTAL,2.78,20.04,1.42,0.00,16.48,30.99,12.57,24.89
