AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,10.91,0.00,0.00,0.00,8.97,14.04,10.01
25-29,14.29,12.87,0.00,0.00,0.00,8.53,4.76,10.30
30-34,0.00,14.88,14.29,0.00,0.00,16.76,9.30,15.41
35-39,25.00,17.79,0.00,0.00,0.00,24.58,25.64,21.13
40-44,50.00,18.95,50.00,0.00,66.67,31.27,40.00,26.58
45-49,33.33,26.32,0.00,0.00,0.00,29.44,16.67,26.83
50-54,0.00,27.30,16.67,0.00,50.00,31.46,20.00,29.19
55-59,12.50,36.02,33.33,0.00,0.00,36.59,21.88,35.30
60-64,0.00,34.73,50.00,0.00,0.00,46.17,38.71,42.62
65-OVER,0.00,40.48,0.00,0.00,0.00,53.30,48.90,50.95
TOTAL,15.00,24.67,8.33,0.00,10.34,39.97,29.46,34.08
