AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.94,4.08,0.00,0.00,0.00,4.13,2.99,3.74
25-29,0.00,3.92,1.37,0.00,0.00,5.10,3.37,4.71
30-34,8.70,0.00,0.00,0.00,0.00,6.73,5.15,6.31
35-39,0.00,2.78,0.00,0.00,25.00,11.63,10.29,11.04
40-44,0.00,10.81,4.65,0.00,0.00,16.57,4.88,15.28
45-49,4.76,2.70,7.69,0.00,20.00,16.86,5.88,15.69
50-54,0.00,18.92,0.00,0.00,16.67,19.22,8.11,18.45
55-59,8.33,9.30,0.00,0.00,16.67,21.24,20.00,20.59
60-64,0.00,8.57,12.50,0.00,33.33,30.25,17.33,29.03
65-OVER,2.56,15.28,4.55,0.00,16.67,36.13,31.19,35.42
TOTAL,2.65,8.29,1.89,0.00,9.88,21.31,10.71,20.02
