AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.57,0.00,0.00,0.00,3.66,8.82,6.45
25-29,0.00,9.25,0.00,0.00,0.00,6.09,6.56,7.30
30-34,0.00,7.33,0.00,0.00,0.00,6.25,9.52,6.68
35-39,0.00,12.20,0.00,0.00,0.00,8.12,0.00,9.20
40-44,0.00,16.07,14.29,0.00,0.00,10.59,4.76,12.40
45-49,0.00,17.94,0.00,0.00,50.00,15.55,25.00,16.86
50-54,16.67,20.42,0.00,0.00,28.57,18.96,5.88,18.98
55-59,50.00,22.80,0.00,0.00,0.00,19.62,6.67,19.87
60-64,0.00,30.03,16.67,0.00,0.00,23.05,12.90,25.06
65-OVER,0.00,31.10,40.00,0.00,0.00,28.07,17.74,28.49
TOTAL,9.52,18.35,4.88,0.00,5.26,17.59,9.96,17.31
