AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,4.55,5.49,3.97,0.00,3.70,5.49,3.17,5.07
25-29,1.01,4.11,0.00,0.00,2.27,3.27,2.05,3.15
30-34,1.23,6.86,3.70,0.00,0.00,6.91,5.89,6.45
35-39,0.00,8.12,5.22,0.00,12.50,8.73,6.67,8.07
40-44,4.03,13.53,3.52,33.33,12.90,10.94,9.33,11.05
45-49,8.44,16.18,4.44,0.00,4.60,14.31,9.96,13.78
50-54,6.61,18.05,6.49,0.00,14.89,17.89,15.00,17.26
55-59,7.55,25.96,7.55,33.33,11.69,25.82,18.64,24.64
60-64,7.29,32.37,17.24,0.00,17.24,33.86,22.31,32.11
65-OVER,14.63,37.89,11.21,0.00,32.65,43.74,29.82,41.49
TOTAL,5.94,17.94,5.51,6.25,10.86,22.38,12.22,19.78
