AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.89,4.01,1.80,6.67,3.42,6.25,3.24,4.58
25-29,4.96,4.70,2.24,0.00,2.97,6.07,4.29,5.12
30-34,1.31,8.18,3.04,0.00,5.06,7.69,6.81,7.61
35-39,4.58,10.85,3.21,0.00,5.56,11.38,6.73,10.43
40-44,9.41,15.72,5.16,0.00,6.45,16.06,10.35,15.14
45-49,6.67,19.69,9.01,0.00,11.83,19.83,11.21,18.81
50-54,10.34,25.30,9.17,0.00,17.39,24.39,13.26,23.81
55-59,9.03,31.58,15.05,0.00,13.75,30.35,14.11,29.69
60-64,12.96,38.99,16.56,0.00,21.15,35.45,21.63,35.92
65-OVER,16.97,45.17,21.02,0.00,17.53,43.01,27.92,42.82
TOTAL,8.15,19.83,6.85,1.67,7.83,23.21,9.85,20.27
