AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,1.62,0.00,0.00,0.00,3.05,0.79,2.62
25-29,0.00,0.72,4.17,0.00,0.00,2.01,2.13,1.78
30-34,0.00,1.90,5.00,0.00,7.14,5.39,2.33,4.65
35-39,0.00,5.48,0.00,0.00,7.14,5.73,4.00,5.47
40-44,11.76,11.26,4.00,0.00,0.00,8.68,7.96,8.95
45-49,11.11,12.36,9.09,0.00,0.00,12.95,11.34,12.69
50-54,12.50,10.00,3.45,0.00,16.67,15.86,10.59,14.59
55-59,0.00,16.94,10.53,0.00,0.00,19.43,10.67,18.44
60-64,9.09,19.60,12.50,0.00,11.11,23.30,10.39,22.04
65-OVER,9.09,21.86,11.54,0.00,0.00,34.37,13.08,31.73
TOTAL,8.40,11.79,5.49,0.00,2.86,16.72,7.08,15.27
