AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,2.56,2.02,1.72,1.91
25-29,0.00,0.00,0.00,0.00,4.17,1.29,1.39,1.26
30-34,0.00,1.25,0.00,0.00,0.00,3.23,1.69,2.96
35-39,5.26,1.18,0.00,0.00,0.00,3.73,2.23,3.50
40-44,0.00,1.20,0.00,0.00,0.00,5.20,3.61,4.89
45-49,9.52,3.90,0.00,0.00,14.29,8.54,4.35,8.16
50-54,5.88,8.00,0.00,0.00,0.00,9.61,5.13,9.18
55-59,0.00,2.27,10.00,0.00,0.00,12.74,4.43,12.08
60-64,5.88,12.00,0.00,0.00,0.00,15.21,6.57,14.58
65-OVER,11.54,8.89,8.33,50.00,18.18,21.73,10.95,21.11
TOTAL,3.64,3.68,0.78,6.67,3.28,10.15,4.01,9.49
