AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,1.72,3.13,1.71,0.00,4.26,4.61,3.64,3.69
25-29,0.00,4.13,1.33,0.00,1.82,4.03,1.69,3.87
30-34,0.00,6.59,0.00,0.00,3.85,6.16,1.46,5.97
35-39,4.17,9.40,3.49,0.00,5.71,7.85,2.29,8.30
40-44,2.50,11.04,4.04,0.00,3.70,10.71,3.47,10.44
45-49,8.33,12.91,6.33,33.33,8.82,15.51,6.75,13.80
50-54,4.35,15.46,0.00,16.67,13.79,17.24,6.31,15.87
55-59,4.17,21.95,8.62,50.00,0.00,21.72,7.61,21.01
60-64,8.33,28.18,5.41,0.00,10.53,29.55,15.24,28.18
65-OVER,18.18,33.82,8.70,0.00,16.00,40.51,15.09,37.58
TOTAL,4.23,13.62,3.66,10.26,6.16,19.05,5.50,15.75
