AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.57,0.00,0.00,0.00,5.84,4.10,4.43
25-29,0.00,0.94,0.00,0.00,0.00,5.40,5.37,4.52
30-34,0.00,2.22,4.92,0.00,0.00,7.96,6.69,6.79
35-39,8.00,2.79,2.33,0.00,14.71,10.44,5.74,8.53
40-44,4.35,5.27,8.33,0.00,9.52,14.04,7.98,11.80
45-49,28.00,7.39,11.63,0.00,11.11,16.95,6.38,14.10
50-54,4.17,7.43,2.38,0.00,12.00,21.15,13.16,18.08
55-59,0.00,12.33,4.76,0.00,17.39,27.73,17.84,24.67
60-64,6.25,14.31,4.76,0.00,11.11,35.41,22.58,31.33
65-OVER,6.45,16.13,11.36,0.00,9.09,42.90,25.16,38.59
TOTAL,4.78,6.73,4.52,0.00,7.49,22.05,10.50,18.15
