AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.11,0.00,0.00,0.00,15.07,0.00,11.74
25-29,0.00,14.79,0.00,0.00,0.00,10.14,0.00,12.90
30-34,0.00,8.96,0.00,0.00,0.00,14.81,10.00,11.01
35-39,0.00,19.85,0.00,0.00,0.00,4.92,0.00,14.78
40-44,0.00,19.83,0.00,0.00,0.00,9.23,0.00,15.62
45-49,0.00,28.65,0.00,0.00,0.00,20.73,0.00,24.91
50-54,0.00,25.29,0.00,0.00,0.00,23.30,0.00,24.19
55-59,0.00,32.47,0.00,0.00,0.00,19.35,50.00,26.21
60-64,0.00,39.87,0.00,0.00,0.00,29.17,50.00,34.75
65-OVER,0.00,33.25,0.00,100.0,50.00,28.07,0.00,30.75
TOTAL,0.00,24.94,0.00,50.00,11.11,20.98,9.09,22.94
