AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.33,1.23,0.43,0.00,4.00,3.76,2.27,3.14
25-29,4.00,0.99,0.78,0.00,2.17,2.71,3.60,2.55
30-34,0.00,2.17,1.74,0.00,3.57,6.07,2.63,5.11
35-39,0.00,2.80,0.77,0.00,3.70,8.23,6.62,7.20
40-44,3.23,4.79,0.91,33.33,7.41,11.17,4.90,9.75
45-49,6.90,7.44,2.08,0.00,7.69,12.97,5.83,11.63
50-54,9.09,6.91,8.43,0.00,0.00,16.37,6.86,14.61
55-59,4.55,9.36,8.62,0.00,7.41,20.63,8.74,18.74
60-64,0.00,11.90,10.42,0.00,9.09,25.49,13.57,23.46
65-OVER,10.34,15.34,9.09,28.57,14.29,30.87,16.37,28.97
TOTAL,4.17,6.05,2.91,7.89,4.98,15.64,6.20,13.62
