AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,9.09,0.00,0.00,6.19,4.72,6.01
25-29,0.00,0.00,0.00,0.00,0.00,5.14,5.80,5.11
30-34,0.00,0.00,0.00,0.00,0.00,10.20,5.56,9.52
35-39,0.00,0.00,0.00,0.00,0.00,10.78,11.11,10.58
40-44,0.00,0.00,0.00,0.00,0.00,13.62,9.62,13.09
45-49,0.00,0.00,14.29,0.00,0.00,15.31,10.26,14.97
50-54,0.00,0.00,0.00,0.00,0.00,20.07,6.12,19.17
55-59,0.00,0.00,0.00,0.00,0.00,27.63,9.09,26.53
60-64,0.00,0.00,0.00,0.00,0.00,30.95,16.13,29.94
65-OVER,0.00,0.00,0.00,0.00,0.00,30.25,23.94,29.77
TOTAL,0.00,0.00,4.26,0.00,0.00,19.14,9.81,18.35
