COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,100,35.82,29.86,0,51.85,46.15,0,12.5,0,0,32.61,40.95,0,34.69,22.73,33.33,64.38,64.51,0,49.47,38.58,60.55
CLARKE,27.27,34.18,24.78,100,49.02,58.54,0,50,100,0,49.85,42.96,0,57.14,33.33,33.33,60.92,61.47,0,55.81,43.14,51.14
DAWSON,46.15,41.34,35.19,0,60,56.25,0,33.33,38.1,0,45.45,49.14,0,39.29,31.71,50,62.76,62.72,0,36.67,32.76,59.95
ELBERT,66.67,38.49,39.19,0,45.45,40,0,66.67,0,0,40,35.71,100,42.31,22.73,0,67.26,68.31,0,56.08,45.39,61.59
FANNIN,40,48.34,47.39,100,59.26,54.55,0,47.06,37.5,0,58.49,37.29,0,56.76,38.46,50,60.94,61.91,0,31.58,28.57,60.42
FORSYTH,69.77,55.87,54.43,33.33,59.38,49.7,0,40.91,40.62,50,53.53,44.4,50,49.54,42.31,75.61,63.72,63.17,0,64.09,51.61,60.92
FRANKLIN,60,31.31,28.33,0,53.33,22.22,0,50,50,0,43.14,37.25,0,36.36,32.35,100,61.32,63.3,0,48.11,38.86,58.58
GILMER,40,49.11,45,0,65.12,38.64,0,17.65,30,0,39.9,28.12,0,46.43,41.94,53.33,62.45,63.78,0,60,43.24,61.26
HABERSHAM,23.08,36.04,30.76,0,38.6,35.94,0,23.53,66.67,100,36.29,28.1,0,31.48,24.83,45.45,62.82,64.07,0,50.35,38.36,59.04
HALL,44.93,37.71,30.88,0,50.1,44.2,0,39.68,59.09,34.62,43.59,34,25,38.03,32.7,51.19,62.6,62.4,33.33,58.29,42.65,55.61
HART,0,45.54,40.22,0,44.44,48,0,12.5,50,0,39.58,44.9,0,33.85,33.33,83.33,64.09,67.55,0,55.14,45.11,61.72
JACKSON,65,36.2,30.77,0,50.98,44.85,0,35.29,37.5,0,44.98,42.45,0,35.9,25.97,58.33,62.31,62.95,100,60.49,46.06,58.29
LUMPKIN,87.5,35.26,30.28,0,46.43,44.74,0,64.71,38.64,0,47.88,27.21,0,37.74,39.47,50,57.45,58.29,0,43.82,28.24,55.16
MADISON,36.36,38.35,32.85,0,58.7,45.45,0,12.5,57.14,0,45.8,46.07,0,43.28,42,57.14,65.4,67.5,0,66.03,47.65,62.2
PICKENS,0,31.75,28.26,0,37.5,40.91,0,37.5,37.5,0,50,42.86,0,37.5,44,0,63.01,63.37,0,60.26,38.03,60.2
RABUN,50,41.62,45.12,0,47.62,55.17,0,37.5,42.86,0,46.15,39.18,0,40.91,33.33,41.67,63.04,64.74,0,35.29,45.16,61.84
STEPHENS,0,32.51,23.78,0,35.59,28.57,0,50,50,0,36.92,39.29,0,53.49,35.29,50,56,58.12,0,48.24,38.07,53.35
TOWNS,0,50.42,56.3,0,54.55,46.67,0,50,20,0,42.11,33.33,0,35.29,53.33,80,62.97,64.92,0,31.25,24.00,62.86
UNION,100,58.76,57.82,0,46.43,56.25,0,75,44.44,0,49.33,51.11,0,59.46,46.67,58.33,67.26,68.61,0,31.25,31.25,66.95
TOTAL,50.65,41.95,37.11,42.86,50.71,45.63,,40.79,44.41,32.35,44.33,35.99,37.5,40.12,32.76,56.72,62.57,63.28,36.36,56.65,43.28,58.73
