COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CATOOSA,42.86,37.44,36.35,0,36.28,34.71,0,47.83,36.36,0,42.06,38.56,0,35.82,26.89,42.86,56.33,58.05,0,54.32,44.10,53.7
CHATTOOGA,0,32.14,28.99,0,21.15,33.33,0,28.57,57.14,0,31.37,29.69,0,45.83,27.78,0,56.14,61.74,0,57.54,48.71,55.18
DADE,0,38.86,28.74,50,33.33,35.29,0,20,46.15,0,31.43,14.71,0,36.36,9.52,37.5,53.03,47.42,0,28.57,25.00,47.71
FLOYD,75,32.3,27.08,50,30.47,35.29,0,38.1,41.67,0,44.67,34.15,50,41.7,31.79,52.94,59.29,61.84,33.33,53.41,44.11,55.37
GORDON,33.33,29.7,21.27,0,41.49,36.9,0,31.82,32.14,0,40.32,35.15,0,28.95,31.18,0,57.82,60.47,0,56.66,43.81,55.79
HARALSON,100,35.51,28.35,0,37.84,55.88,0,23.08,44.44,0,50,41.46,0,39.58,26.09,41.67,57.9,58.63,0,52.86,39.48,55.83
MURRAY,0,35.73,32.81,0,34.48,47.62,0,50,42.86,0,46.31,33.48,0,35,27.78,55.56,55.16,58.5,0,36.96,23.73,53.73
PAULDING,43.18,44.52,39.79,100,51.45,47.27,0,37.97,35.14,100,44.07,40.65,0,42.89,37.63,55.32,57.58,57.35,54.55,64.93,52.92,55.89
PICKENS,0,32.58,28.9,0,58.33,10,0,100,25,0,38.1,43.48,0,37.5,38.46,0,59.56,60.97,0,57.14,30.43,57.44
POLK,33.33,37.43,32.88,100,42.62,50.79,0,12.5,40,100,40.59,31.98,0,39.53,33.33,22.22,59.32,61.96,33.33,57.07,48.67,57.47
WALKER,63.64,35.77,32.96,0,37.61,39.74,0,55,41.18,0,38.05,41.24,0,44.62,47.17,36.84,53.66,55.84,0,48.73,42.55,51.37
TOTAL,46.34,37.79,33.5,77.78,43.25,43.2,0.0,40.57,37.08,56.25,44.75,37.27,50.0,39.96,34.42,45.64,57.38,58.76,43.75,60.05,49.03,54.79
