AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.50,18.18,0.00,0.00,12.02,8.24,11.63
25-29,0.00,12.12,0.00,0.00,0.00,13.21,10.42,12.84
30-34,100.0,5.00,0.00,0.00,12.50,19.79,9.76,18.83
35-39,0.00,10.53,0.00,0.00,0.00,24.70,6.67,23.38
40-44,0.00,4.35,0.00,0.00,0.00,29.46,9.68,27.89
45-49,0.00,30.00,0.00,0.00,0.00,34.06,3.45,32.83
50-54,0.00,25.93,0.00,0.00,50.00,33.12,6.67,32.04
55-59,0.00,22.22,0.00,0.00,0.00,34.48,8.00,33.08
60-64,100.0,13.79,0.00,0.00,0.00,38.56,6.90,36.59
65-OVER,0.00,23.44,14.29,0.00,0.00,43.00,11.76,41.72
TOTAL,18.18,17.27,7.50,0.00,6.67,30.72,8.38,29.28
