PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HOLLIS HAND,3.85,0.25,4.00,0.00,0.00,23.13,8.70,19.64
ADMINISTRATION BLDG,0.00,0.44,2.86,0.00,0.00,7.44,0.48,2.84
HAMMETT RD,0.00,0.21,2.04,0.00,0.00,11.13,1.45,5.25
GRIGGS CENTER,0.00,0.17,0.00,0.00,0.00,5.13,0.00,0.46
WEST POINT,0.00,1.49,0.00,0.00,5.56,16.80,0.00,6.68
HOGANSVILLE,0.00,0.59,4.00,33.33,0.00,7.78,3.25,5.38
EAST VERNON,16.67,1.77,0.00,0.00,0.00,12.05,4.20,10.62
ROSEMONT,0.00,0.71,0.00,0.00,0.00,11.79,3.65,10.33
MOUNTVILLE,0.00,0.20,11.11,0.00,16.67,12.52,8.00,8.57
MCLENDON,7.14,0.26,0.00,100.0,4.76,11.90,5.81,10.14
LONG CANE,0.00,0.82,0.00,0.00,0.00,11.80,6.57,9.70
GARDNER NEWMAN,0.00,0.36,0.00,0.00,5.88,10.08,2.41,6.84
GRAY HILL,0.00,1.86,0.00,0.00,0.00,11.54,2.15,8.84
HIGHLAND,0.00,0.48,0.00,0.00,0.00,5.24,3.90,3.09
NORTHSIDE,0.00,0.25,0.00,0.00,0.00,24.00,5.26,15.50
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.20,0.53,1.66,12.50,1.68,13.21,3.59,8.47
