PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1663,0.00,0.00,0.00,0.00
1675,0.00,0.00,0.00,0.00
250,0.00,0.00,0.00,0.00
414,0.00,0.00,0.00,0.00
415,0.00,0.00,0.00,0.00
416,0.00,0.00,0.00,0.00
417,0.00,0.00,0.00,0.00
418,0.00,0.00,0.00,0.00
419,0.00,0.00,0.00,0.00
420,0.00,0.00,0.00,0.00
421,0.00,0.00,0.00,0.00
422,0.00,0.00,0.00,0.00
423,0.00,0.00,0.00,0.00
424,0.00,0.00,0.00,0.00
425,0.00,0.00,0.00,0.00
426,0.00,0.00,0.00,0.00
427,0.00,0.00,0.00,0.00
454,0.00,0.00,0.00,0.00
502,0.00,0.00,0.00,0.00
503,0.00,0.00,0.00,0.00
559,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00
