AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,2.27,0.00,0.00,11.70,6.39,9.59
25-29,0.00,3.03,0.00,0.00,10.00,9.76,7.30,8.75
30-34,40.00,3.48,0.00,0.00,0.00,18.54,12.32,16.26
35-39,25.00,1.77,0.00,0.00,0.00,22.77,14.56,19.95
40-44,0.00,2.56,0.00,0.00,0.00,28.80,6.98,24.65
45-49,0.00,2.83,0.00,0.00,20.00,27.88,9.68,24.56
50-54,30.00,3.73,25.00,0.00,0.00,30.46,17.72,27.52
55-59,16.67,7.32,12.50,0.00,50.00,30.44,11.54,27.64
60-64,10.00,5.26,16.67,0.00,0.00,36.65,7.32,32.40
65-OVER,7.14,4.32,20.00,50.00,22.22,44.80,21.77,40.66
TOTAL,11.49,3.50,4.86,20.00,6.49,29.16,11.15,25.48
