AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,16.67,7.14,0.00,0.00,12.50,16.43,2.78,9.03
25-29,0.00,9.67,0.00,0.00,0.00,11.26,6.67,9.71
30-34,0.00,9.07,0.00,0.00,0.00,20.81,0.00,11.68
35-39,0.00,9.46,0.00,0.00,0.00,30.77,10.53,14.43
40-44,0.00,18.12,0.00,0.00,0.00,26.71,0.00,20.32
45-49,18.18,23.59,0.00,0.00,0.00,24.71,9.09,23.39
50-54,16.67,24.53,0.00,0.00,0.00,29.56,7.69,25.50
55-59,0.00,27.86,0.00,0.00,0.00,34.33,14.29,29.35
60-64,18.18,30.90,0.00,0.00,0.00,46.67,0.00,36.60
65-OVER,0.00,29.91,0.00,0.00,0.00,47.32,5.26,37.72
TOTAL,11.11,20.10,0.00,0.00,4.17,35.01,5.23,24.53
