PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
FIRST PRESBYTERIAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JEA BUILDING,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CENTRAL CHURCH OF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GRACE UNITED,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IMMANUEL BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ISLE OF HOPE SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ISLE OF HOPE BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
THE SANCTUARY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST LUKE CHURCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FERGUSON AVE BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ISLANDS CHRISTIAN CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLACKSHEAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
W W LAW CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FELLOWSHIP OF LOVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HOLY SPIRIT LUTHERAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELI WHITNEY COMPLEX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHRIST COMMUNITY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SALVATION ARMY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
S GARDENS CHRISTIAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WILLIAMS COURT APTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OLD COURTHOUSE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ROSE OF SHARON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SAVANNAH HIGH SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FIRST AFRICAN BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ALDERSGATE YOUTH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
JENKINS HIGH SCHOOL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COKESBURY METHODIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BIBLE BAPTIST CHURCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTHSIDE BAPTIST CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
THUNDERBOLT MUN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NEW COV 7 DAY ADV CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RIVERVIEW HEALTH REH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ELI WHITNEY COMPLEX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FRANK MURRAY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LIGHTHOUSE BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SAINT FRANCIS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FIRST BAPTIST CHURCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WILMINGTON ISLAND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WILMINGTON ISLAND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GUARD HOUSE COMM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TYBEE IS SCH CAFE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST PETERS EPISCOPAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SKID IS PRES CHURCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SKID METHODIST CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SKIDAWAY ISLAND STAT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BARTLETT MIDDLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SENIOR CITIZEN CENTER,0.00,7.53,0.00,0.00,0.00,1.49,0.00,5.23
BUTLER PRESBYTERIAN,0.00,9.70,0.00,0.00,0.00,5.88,2.78,9.21
LIBERTY CITY,0.00,16.50,0.00,0.00,0.00,0.00,2.94,15.85
SEED CHURCH,0.00,7.86,0.00,0.00,0.00,2.36,0.55,5.64
ELKS LODGE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SAVANNAH PRIMITIVE,0.00,4.59,0.00,0.00,0.00,3.02,0.00,3.51
JONESVILLE BAPT CH,0.00,9.76,0.00,0.00,0.00,2.79,1.46,8.82
LARGO-TIBET ELEMENTA,0.00,5.74,0.00,0.00,0.00,5.98,1.30,5.18
WHITE BLUFF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WINDSOR FOREST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRUSADER COMMUNITY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WINDSOR FOREST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
THE LIGHT CHURCH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST. FRANCIS CABRINI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TRINITY LUTHERAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GEORGETOWN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BAMBOO FARMS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GARDEN CITY SENIOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PB EDWARDS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
