AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,8.33,17.03,12.22,13.56
25-29,0.00,0.00,0.00,0.00,0.00,13.05,4.76,9.91
30-34,0.00,0.00,14.29,0.00,0.00,17.59,8.96,14.24
35-39,0.00,0.87,25.00,0.00,0.00,23.99,12.28,18.91
40-44,25.00,2.97,0.00,0.00,33.33,31.49,0.00,24.75
45-49,0.00,0.81,0.00,0.00,0.00,30.47,12.20,24.88
50-54,0.00,1.52,16.67,100.0,0.00,33.53,17.78,27.56
55-59,50.00,0.00,0.00,0.00,0.00,33.15,13.73,26.76
60-64,0.00,0.99,0.00,0.00,0.00,30.88,0.00,25.70
65-OVER,50.00,1.06,25.00,50.00,0.00,44.41,28.57,37.96
TOTAL,15.00,0.85,6.15,33.33,4.76,30.96,11.17,25.07
