AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,20.00,0.00,0.00,0.00,14.29,11.39,7.890,10.49
25-29,0.00,0.00,10.00,0.00,16.67,8.470,3.300,8.030
30-34,14.29,10.00,0.00,0.00,50.00,14.05,7.890,13.39
35-39,25.00,25.00,0.00,0.00,0.00,19.20,7.840,18.45
40-44,12.50,0.00,28.57,0.00,0.00,22.27,7.410,21.40
45-49,12.50,0.00,11.76,0.00,0.00,24.89,8.960,23.69
50-54,0.00,0.00,21.43,0.00,25.00,23.27,10.59,22.41
55-59,0.00,0.00,16.67,0.00,33.33,24.20,15.38,23.67
60-64,0.00,0.00,18.18,0.00,100.0,27.10,18.64,26.56
65-OVER,0.00,0.00,0.00,0.00,46.67,34.50,19.08,33.78
TOTAL,8.330,3.080,10.42,0.00,25.45,24.04,10.78,22.99
