PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
010,17.95,15.62,0.00,16.70
015,8.590,6.350,0.00,7.400
016,14.31,12.86,0.00,13.57
017,5.280,4.110,0.00,4.640
020,0.00,0.00,0.00,0.00
021,0.00,0.00,0.00,0.00
025,11.51,8.940,0.00,10.17
026,6.560,4.340,0.00,5.330
030,0.00,0.00,0.00,0.00
031,0.00,0.00,0.00,0.00
032,0.00,0.00,0.00,0.00
033,3.240,2.160,0.00,2.640
034,3.470,2.530,0.00,2.930
040,12.59,9.030,0.00,10.72
050,6.560,3.700,0.00,5.070
051,19.33,15.27,0.00,17.18
060,8.730,7.910,0.00,8.300
061,11.11,11.20,0.00,11.15
062,12.29,9.550,0.00,10.87
063,10.51,7.300,0.00,8.800
064,7.100,6.040,0.00,6.540
065,11.12,8.940,0.00,9.960
070,9.590,7.900,0.00,8.660
074,6.480,5.440,0.00,5.900
075,11.43,7.960,0.00,9.580
076,0.00,0.090,0.00,0.050
080,0.00,0.00,0.00,0.00
085,7.210,4.840,0.00,5.940
090,0.00,0.00,0.00,0.00
100,0.00,0.00,0.00,0.00
105,12.68,10.25,0.00,11.39
107,10.99,8.960,33.33,9.990
108,0.00,0.00,0.00,0.00
109,11.70,10.69,0.00,11.17
110,6.760,5.210,0.00,5.900
111,5.940,3.930,0.00,4.910
115,0.00,0.00,0.00,0.00
120,13.75,12.35,0.00,12.96
125,9.620,6.600,0.00,7.950
130,13.61,10.51,0.00,11.94
131,18.36,14.36,0.00,16.34
132,14.30,11.40,0.00,12.74
134,10.04,7.290,0.00,8.560
135,9.320,7.300,0.00,8.280
136,6.170,5.810,0.00,5.980
137,12.24,10.54,0.00,11.37
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,7.750,6.070,1.050,6.850
