AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.00,0.00,0.00,14.29,15.70,6.67,12.37
25-29,0.00,1.08,7.69,0.00,0.00,13.82,11.43,10.91
30-34,0.00,0.00,0.00,0.00,0.00,21.88,11.54,16.67
35-39,0.00,2.47,0.00,0.00,0.00,27.74,15.79,22.66
40-44,33.33,2.67,0.00,0.00,0.00,28.51,11.54,23.83
45-49,0.00,8.33,0.00,0.00,0.00,35.06,22.22,30.55
50-54,0.00,12.99,0.00,0.00,0.00,38.12,22.73,33.13
55-59,0.00,13.16,20.00,0.00,0.00,47.95,21.74,41.11
60-64,0.00,17.07,0.00,0.00,0.00,45.62,53.33,41.51
65-OVER,25.00,13.08,0.00,100.0,0.00,54.69,35.14,50.18
TOTAL,11.76,7.30,3.70,33.33,5.00,37.01,19.27,31.47
