AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.98,0.15,1.40,0.00,0.47,2.40,1.37,1.76
25-29,0.00,0.08,0.00,0.00,0.00,1.33,0.67,0.97
30-34,1.13,0.38,0.82,0.00,0.74,1.73,0.77,1.36
35-39,0.00,0.51,0.48,0.00,1.52,2.02,1.23,1.61
40-44,1.49,0.70,0.00,0.00,0.85,4.68,2.15,3.54
45-49,2.72,1.04,1.03,8.33,1.06,6.57,2.69,5.05
50-54,4.12,1.09,2.26,16.67,5.43,8.87,4.02,6.94
55-59,2.08,1.15,5.03,0.00,4.40,11.20,3.75,8.86
60-64,0.99,0.64,7.45,33.33,3.60,15.57,4.19,12.51
65-OVER,3.23,0.98,6.03,14.29,1.26,20.68,8.50,17.33
TOTAL,1.85,0.69,1.81,4.49,1.62,9.07,2.61,6.85
