PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
010,13.04,2.700,0.00,0.00,20.00,18.22,9.330,16.70
015,2.630,0.360,5.620,0.00,2.780,9.480,4.580,7.400
016,3.330,3.280,0.00,0.00,0.00,17.16,1.870,13.57
017,2.470,0.810,0.740,12.50,1.750,6.520,1.870,4.640
020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
025,0.00,1.440,0.00,100.0,12.50,11.35,4.850,10.17
026,0.00,1.390,0.00,0.00,0.00,7.670,1.550,5.330
030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
033,6.670,0.320,0.00,0.00,0.00,4.510,0.610,2.640
034,0.00,0.00,0.00,0.00,0.00,5.370,0.750,2.930
040,16.67,0.00,0.00,0.00,0.00,13.22,5.480,10.72
050,0.00,0.00,0.00,0.00,0.00,13.52,2.380,5.070
051,0.00,0.00,30.00,0.00,0.00,18.17,10.14,17.18
060,2.560,1.250,3.640,0.00,3.230,10.91,2.810,8.300
061,0.00,0.00,2.700,0.00,11.11,12.98,5.990,11.15
062,4.820,1.560,1.330,50.00,7.040,13.79,6.940,10.87
063,8.330,1.740,0.00,33.33,0.00,10.88,1.060,8.800
064,4.400,1.080,1.370,0.00,1.850,9.280,3.450,6.540
065,5.260,1.680,0.00,0.00,0.00,13.01,2.550,9.960
070,9.520,1.890,0.00,0.00,0.00,10.48,2.030,8.660
074,0.00,0.500,0.00,0.00,0.00,8.590,2.250,5.900
075,1.540,1.390,9.300,0.00,0.00,12.82,4.000,9.580
076,0.00,0.00,0.00,0.00,0.00,0.070,0.00,0.050
080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
085,0.00,0.00,0.00,0.00,0.00,7.300,2.590,5.940
090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0.00,0.00,12.50,0.00,0.00,14.18,4.460,11.39
107,1.490,1.660,11.76,0.00,3.850,13.62,2.100,9.990
108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,1.800,0.700,0.00,0.00,0.00,13.56,4.430,11.17
110,0.00,0.00,3.120,0.00,0.00,8.430,0.00,5.900
111,0.00,2.790,5.260,0.00,0.00,5.790,2.330,4.910
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,0.00,1.380,3.330,0.00,5.260,15.02,7.140,12.96
125,0.00,0.250,1.610,0.00,2.940,11.86,0.380,7.950
130,5.560,1.220,8.890,0.00,0.00,14.91,2.900,11.94
131,0.00,0.00,0.00,0.00,0.00,17.94,8.000,16.34
132,3.170,3.300,2.940,0.00,2.500,15.24,4.210,12.74
134,0.00,1.740,0.00,0.00,0.00,11.69,3.350,8.560
135,1.490,0.00,0.00,0.00,4.880,10.11,4.100,8.280
136,2.410,0.770,4.350,0.00,2.330,7.750,0.910,5.980
137,1.150,1.330,0.00,0.00,2.080,15.04,3.050,11.37
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.850,0.690,1.810,4.490,1.620,9.070,2.610,6.850
