PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
FIRST PRESBYTERIAN,0.00,0.00,0.00,0.00
JEA BUILDING,0.00,0.00,0.00,0.00
CENTRAL CHURCH OF,0.00,0.00,0.00,0.00
GRACE UNITED,0.00,0.00,0.00,0.00
IMMANUEL BAPTIST,0.00,0.00,0.00,0.00
ISLE OF HOPE SCHOOL,0.00,0.00,0.00,0.00
ISLE OF HOPE BAPTIST,0.00,0.00,0.00,0.00
THE SANCTUARY,0.00,0.00,0.00,0.00
ST LUKE CHURCH,0.00,0.00,0.00,0.00
FERGUSON AVE BAPTIST,0.00,0.00,0.00,0.00
ISLANDS CHRISTIAN CH,0.00,0.00,0.00,0.00
BLACKSHEAR,0.00,0.00,0.00,0.00
W W LAW CENTER,0.00,0.00,0.00,0.00
FELLOWSHIP OF LOVE,0.00,0.00,0.00,0.00
HOLY SPIRIT LUTHERAN,0.00,0.00,0.00,0.00
ELI WHITNEY COMPLEX,0.00,0.00,0.00,0.00
CHRIST COMMUNITY,0.00,0.00,0.00,0.00
SALVATION ARMY,0.00,0.00,0.00,0.00
S GARDENS CHRISTIAN,0.00,0.00,0.00,0.00
WILLIAMS COURT APTS,0.00,0.00,0.00,0.00
OLD COURTHOUSE,0.00,0.00,0.00,0.00
ROSE OF SHARON,0.00,0.00,0.00,0.00
SAVANNAH HIGH SCHOOL,0.00,0.00,0.00,0.00
FIRST AFRICAN BAPTIST,0.00,0.00,0.00,0.00
ALDERSGATE YOUTH,0.00,0.00,0.00,0.00
JENKINS HIGH SCHOOL,0.00,0.00,0.00,0.00
COKESBURY METHODIST,0.00,0.00,0.00,0.00
BIBLE BAPTIST CHURCH,0.00,0.00,0.00,0.00
SOUTHSIDE BAPTIST CH,0.00,0.00,0.00,0.00
THUNDERBOLT MUN,0.00,0.00,0.00,0.00
NEW COV 7 DAY ADV CH,0.00,0.00,0.00,0.00
RIVERVIEW HEALTH REH,0.00,0.00,0.00,0.00
ELI WHITNEY COMPLEX,0.00,0.00,0.00,0.00
FRANK MURRAY,0.00,0.00,0.00,0.00
LIGHTHOUSE BAPTIST,0.00,0.00,0.00,0.00
SAINT FRANCIS,0.00,0.00,0.00,0.00
FIRST BAPTIST CHURCH,0.00,0.00,0.00,0.00
WILMINGTON ISLAND,0.00,0.00,0.00,0.00
WILMINGTON ISLAND,0.00,0.00,0.00,0.00
GUARD HOUSE COMM,0.00,0.00,0.00,0.00
TYBEE IS SCH CAFE,0.00,0.00,0.00,0.00
ST PETERS EPISCOPAL,0.00,0.00,0.00,0.00
SKID IS PRES CHURCH,0.00,0.00,0.00,0.00
SKID METHODIST CH,0.00,0.00,0.00,0.00
SKIDAWAY ISLAND STAT,0.00,0.00,0.00,0.00
BARTLETT MIDDLE,0.00,0.00,0.00,0.00
SENIOR CITIZEN CENTER,4.75,5.64,0.00,5.23
BUTLER PRESBYTERIAN,7.53,10.49,0.00,9.21
LIBERTY CITY,13.03,18.12,0.00,15.85
SEED CHURCH,4.71,6.33,0.00,5.64
ELKS LODGE,0.00,0.00,0.00,0.00
SAVANNAH PRIMITIVE,3.81,3.31,0.00,3.51
JONESVILLE BAPT CH,7.77,9.57,0.00,8.82
LARGO-TIBET ELEMENTA,5.43,5.02,0.00,5.18
WHITE BLUFF,0.00,0.00,0.00,0.00
WINDSOR FOREST,0.00,0.00,0.00,0.00
CRUSADER COMMUNITY,0.00,0.00,0.00,0.00
WINDSOR FOREST,0.00,0.00,0.00,0.00
THE LIGHT CHURCH,0.00,0.00,0.00,0.00
ST. FRANCIS CABRINI,0.00,0.00,0.00,0.00
TRINITY LUTHERAN,0.00,0.00,0.00,0.00
GEORGETOWN,0.00,0.00,0.00,0.00
BAMBOO FARMS,0.00,0.00,0.00,0.00
GARDEN CITY SENIOR,0.00,0.00,0.00,0.00
PB EDWARDS,0.00,0.00,0.00,0.00
LAKE SHORE COMMUNITY,0.00,0.00,0.00,0.00
WOODLAWN BAPTIST,0.00,0.00,0.00,0.00
POOLER CITY HALL,0.00,0.00,0.00,0.00
ROTHWELL BAPTIST,0.00,0.00,0.00,0.00
BLOOMINGDALE,0.00,0.00,0.00,0.00
SOUTHWEST BAPTIST,5.89,5.24,0.00,5.54
PROGRESSIVE REC CTR,2.14,1.78,0.00,1.94
SEVENTH DAY ADV CHR,0.00,0.00,0.00,0.00
POOLER CHRURCH,0.00,0.00,0.00,0.00
GARDEN CITY CITY HAL,0.00,0.00,0.00,0.00
COASTAL CATHEDRAL,0.00,0.00,0.00,0.00
CIVIC CENTER,0.00,0.00,0.00,0.00
BULL STREE BAPTIST,0.00,0.00,0.00,0.00
SILK HOPE BAPTIST,2.33,3.67,0.00,3.03
WEST BROAD STREET,0.00,0.00,0.00,0.00
TOMPKINS RECREATION,3.21,4.01,0.00,3.66
WOODVILLE-TOMPKINS,0.00,0.00,0.00,0.00
RESURRECTION OF OUR,0.00,0.00,0.00,0.00
MOSES JACKSON,0.00,0.00,0.00,0.00
CARVER HEIGHTS COMM,0.00,0.00,0.00,0.00
BUTLER ELEMENTARY SC,0.00,0.00,0.00,0.00
BEACH HIGH SCHOOL,1.18,1.94,0.00,1.61
SAVANNAH CHRISTIAN S,0.00,0.00,0.00,0.00
GARDEN CITY REC CTR,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,0.67,0.85,0.00,0.77
