AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.71,0.00,0.00,50.00,18.59,14.29,10.26
25-29,0.00,6.06,0.00,0.00,0.00,14.65,5.88,8.05
30-34,33.33,10.78,100.0,0.00,0.00,16.79,11.11,12.80
35-39,0.00,13.31,50.00,0.00,0.00,40.31,10.53,20.80
40-44,0.00,16.47,0.00,0.00,200.0,38.24,0.00,23.81
45-49,33.33,27.61,33.33,100.0,0.00,30.68,27.78,28.86
50-54,0.00,30.17,0.00,0.00,0.00,35.19,25.00,31.79
55-59,0.00,38.73,0.00,0.00,20.00,41.32,10.00,38.47
60-64,50.00,38.61,0.00,0.00,100.0,45.83,35.71,41.74
65-OVER,33.33,47.73,0.00,0.00,0.00,53.35,40.74,50.61
TOTAL,28.57,24.55,17.39,100.0,22.73,40.07,19.89,30.26
