AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.94,0.20,0.88,0.00,0.00,4.14,1.79,2.35
25-29,0.00,0.06,0.00,0.00,0.00,2.81,1.51,1.81
30-34,0.00,0.37,3.23,0.00,2.78,7.28,3.49,4.97
35-39,9.52,1.06,3.12,0.00,4.55,11.69,5.65,8.15
40-44,7.69,1.29,0.00,0.00,7.69,14.28,3.63,10.03
45-49,0.00,1.66,5.56,0.00,0.00,17.06,9.09,12.76
50-54,5.26,1.18,16.67,0.00,0.00,19.07,8.72,13.90
55-59,5.56,0.69,5.00,0.00,9.09,20.61,3.37,14.70
60-64,7.14,1.87,0.00,0.00,14.29,26.02,8.03,19.29
65-OVER,0.00,1.43,9.09,0.00,4.35,29.79,9.09,23.57
TOTAL,2.90,0.79,2.32,0.00,2.08,15.88,4.41,10.84
