PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01 BIG CREEK,0.00,0.00,0.00,0.00
02 BRANDYWINE,0.00,0.00,0.00,0.00
03 BROWNS BRIDGE,6.78,6.32,14.29,6.55
04 CHESTATEE,0.00,0.00,0.00,0.00
05 COAL MOUNTAIN,0.00,0.00,0.00,0.00
06 CROSSROADS,0.00,0.00,0.00,0.00
07 CUMMING,0.00,0.00,0.00,0.00
08 MASHBURN,12.58,12.27,0.00,12.40
10 MIDWAY,0.00,0.00,0.00,0.00
15 HEARDSVILLE,0.00,0.00,0.00,0.00
16 OTWELL,0.18,0.13,0.00,0.15
19 OLD ATLANTA,0.00,0.00,0.00,0.00
21 SOUTH FORSYTH,5.06,5.53,0.00,5.29
25 WINDERMERE,7.98,7.59,7.14,7.78
27 CONCORD,0.00,0.00,0.00,0.00
29 POLO,0.00,0.00,0.00,0.00
TOTAL,2.11,2.03,1.06,2.07
