PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,1.19,0.89,0.00,1.02
02,7.47,9.99,0.00,8.95
03,25.50,24.12,0.00,24.71
04,24.56,21.10,0.00,22.67
05,10.77,9.01,0.00,9.74
06,2.40,2.56,0.00,2.50
07,27.26,24.26,0.00,25.66
08,26.27,24.29,0.00,25.19
09,14.02,12.43,0.00,13.20
10,15.89,13.86,50.00,14.82
11,18.35,16.67,0.00,17.46
12,18.52,16.10,0.00,17.23
13,20.05,18.22,0.00,19.10
14,12.80,12.25,0.00,12.51
15,20.49,18.62,0.00,19.55
16,11.67,11.24,0.00,11.42
17,12.94,12.63,0.00,12.77
18,13.14,13.51,100.0,13.42
19,19.38,17.54,0.00,18.38
20,15.04,13.10,0.00,14.03
21,17.43,16.61,0.00,16.99
88888,0.00,0.00,0.00,0.00
TOTAL,15.32,13.73,18.18,14.44
