PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
WYNNTON/BRITT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CARVER/MACK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST JOHN/BELVEDERE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BRITT DAVID,0.00,0.48,0.00,33.33,0.00,4.96,0.00,3.65
ST. PETER,0.00,0.45,1.20,0.00,0.00,6.55,0.00,5.02
CORNERSTONE,0.00,0.31,0.87,0.00,0.00,3.79,0.78,2.68
COLUMBUS TECH,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.02
ST MARK/HEIFERHORN,0.00,0.66,1.61,0.00,1.49,6.58,0.60,5.30
WYNNBROOK,0.00,0.52,3.03,0.00,2.86,11.05,3.31,9.40
CUSSETA RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NATIONAL INFANTRY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EDDY/KEY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MT PILGRIM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FAITH TABERNACLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FORT/WADDELL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ROTHSCHILD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GENTIAN/REESE @LDS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST PAUL/CLUBVIEW,0.00,0.00,0.00,0.00,0.00,1.72,0.35,1.31
MOON/MORNINGSIDE,0.00,0.36,0.60,0.00,0.00,5.69,1.64,4.28
ST ANDREWS/MIDLAND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SALVATION ARMY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FIRST AFRICAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EPWORTH UMC,3.23,0.10,3.06,0.00,0.00,4.61,0.44,3.23
MARIANNA GALLOPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EDGEWOOD BAPTIST,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.03
PSALMOND/MATHEWS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.06,0.03,0.32,1.18,0.12,2.55,0.25,1.14
